id,annotation_id,class,order,family,image,ind_id
2160,4085,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file05_frame655_box1_r.png,ID186
2161,4086,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file05_frame656_box1_r.png,ID186
2162,4087,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file05_frame657_box1_r.png,ID186
2163,4088,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file05_frame658_box1_r.png,ID186
2164,4089,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file05_frame659_box1_r.png,ID186
2165,4090,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file05_frame660_box1_r.png,ID186
2166,4091,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file05_frame661_box1_r.png,ID186
2167,4092,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file05_frame662_box1_r.png,ID186
2168,4093,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file05_frame663_box1_r.png,ID186
2169,4094,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file05_frame665_box1_r.png,ID186
2170,4095,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file06_frame687_box0_r.png,ID187
2171,4096,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file06_frame688_box0_r.png,ID187
2172,4097,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file06_frame689_box0_r.png,ID187
2173,4098,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file06_frame690_box0_r.png,ID187
2174,4099,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file06_frame691_box0_r.png,ID187
2175,4100,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file06_frame692_box0_r.png,ID187
2176,4101,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file06_frame694_box0_r.png,ID187
2177,4102,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file06_frame695_box0_r.png,ID187
2178,4103,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file06_frame696_box0_r.png,ID187
2179,4104,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file06_frame697_box0_r.png,ID187
2180,4105,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file06_frame698_box0_r.png,ID187
2181,4106,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file06_frame699_box0_r.png,ID187
2182,4107,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file06_frame700_box0_r.png,ID187
2183,4108,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file06_frame701_box0_r.png,ID187
2184,4109,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file06_frame702_box0_r.png,ID187
2185,4110,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file06_frame703_box0_r.png,ID187
2186,4111,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file06_frame704_box0_r.png,ID187
2187,4112,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file06_frame705_box0_r.png,ID187
2188,4113,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file06_frame706_box0_r.png,ID187
2189,4114,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file06_frame707_box0_r.png,ID187
2190,4115,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file06_frame708_box1_r.png,ID187
2191,4116,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file06_frame709_box1_r.png,ID187
2192,4117,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file06_frame710_box1_r.png,ID187
2193,4118,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame652_box0_r.png,ID188
2194,4119,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame653_box0_r.png,ID188
2195,4120,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame655_box0_r.png,ID188
2196,4121,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame656_box0_r.png,ID188
2197,4122,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame657_box0_r.png,ID188
2198,4123,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame658_box0_r.png,ID188
2199,4124,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame659_box0_r.png,ID188
2200,4125,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame660_box0_r.png,ID188
2201,4126,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame661_box0_r.png,ID188
2202,4127,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame662_box0_r.png,ID188
2203,4128,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame663_box0_r.png,ID188
2204,4129,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame664_box0_r.png,ID188
2205,4130,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame665_box0_r.png,ID188
2206,4131,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame666_box0_r.png,ID188
2207,4132,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame667_box0_r.png,ID188
2208,4133,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame668_box0_r.png,ID188
2209,4134,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame669_box0_r.png,ID188
2210,4135,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame670_box0_r.png,ID188
2211,4136,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame671_box0_r.png,ID188
2212,4137,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame672_box0_r.png,ID188
2213,4138,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame673_box0_r.png,ID188
2214,4139,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame674_box0_r.png,ID188
2215,4140,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame675_box0_r.png,ID188
2216,4141,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame676_box0_r.png,ID188
2217,4142,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame677_box0_r.png,ID188
2218,4143,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame678_box0_r.png,ID188
2219,4144,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame679_box0_r.png,ID188
2220,4145,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame680_box0_r.png,ID188
2221,4146,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame681_box0_r.png,ID188
2222,4147,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame682_box0_r.png,ID188
2223,4148,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame684_box0_r.png,ID188
2224,4149,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame685_box0_r.png,ID188
2225,4150,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file07_frame686_box0_r.png,ID188
2226,4151,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame532_box0_r.png,ID189
2227,4152,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame533_box0_r.png,ID189
2228,4153,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame534_box0_r.png,ID189
2229,4154,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame535_box0_r.png,ID189
2230,4155,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame536_box0_r.png,ID189
2231,4156,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame537_box0_r.png,ID189
2232,4157,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame538_box0_r.png,ID189
2233,4158,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame539_box0_r.png,ID189
2234,4159,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame540_box0_r.png,ID189
2235,4160,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame541_box0_r.png,ID189
2236,4161,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame542_box0_r.png,ID189
2237,4162,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame543_box0_r.png,ID189
2238,4163,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame544_box0_r.png,ID189
2239,4164,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame545_box0_r.png,ID189
2240,4165,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame546_box0_r.png,ID189
2241,4166,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame547_box0_r.png,ID189
2242,4167,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame548_box0_r.png,ID189
2243,4168,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame549_box0_r.png,ID189
2244,4169,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame550_box0_r.png,ID189
2245,4170,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame551_box0_r.png,ID189
2246,4171,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame552_box0_r.png,ID189
2247,4172,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame553_box0_r.png,ID189
2248,4173,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame554_box0_r.png,ID189
2249,4174,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame555_box0_r.png,ID189
2250,4175,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame556_box0_r.png,ID189
2251,4176,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame557_box0_r.png,ID189
2252,4177,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file09_frame559_box0_r.png,ID189
2253,4178,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame479_box0_r.png,ID190
2254,4179,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame480_box0_r.png,ID190
2255,4180,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame481_box0_r.png,ID190
2256,4181,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame482_box0_r.png,ID190
2257,4182,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame483_box0_r.png,ID190
2258,4183,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame484_box0_r.png,ID190
2259,4184,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame485_box0_r.png,ID190
2260,4185,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame486_box0_r.png,ID190
2261,4186,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame487_box0_r.png,ID190
2262,4187,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame488_box0_r.png,ID190
2263,4188,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame489_box0_r.png,ID190
2264,4189,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame490_box0_r.png,ID190
2265,4190,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame491_box0_r.png,ID190
2266,4191,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame492_box0_r.png,ID190
2267,4192,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame493_box0_r.png,ID190
2268,4193,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame494_box0_r.png,ID190
2269,4194,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame495_box0_r.png,ID190
2270,4195,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame496_box0_r.png,ID190
2271,4196,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame497_box0_r.png,ID190
2272,4197,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame498_box0_r.png,ID190
2273,4198,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame499_box0_r.png,ID190
2274,4199,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame500_box0_r.png,ID190
2275,4200,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame501_box0_r.png,ID190
2276,4201,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame502_box0_r.png,ID190
2277,4202,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame503_box0_r.png,ID190
2278,4203,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame504_box0_r.png,ID190
2279,4204,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame505_box0_r.png,ID190
2280,4205,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file13_frame506_box0_r.png,ID190
2281,4206,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file19_frame427_box0_r.png,ID191
2282,4207,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file19_frame428_box1_r.png,ID191
2283,4208,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file19_frame429_box1_r.png,ID191
2284,4209,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file19_frame430_box1_r.png,ID191
2285,4210,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file19_frame431_box0_r.png,ID191
2286,4211,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file19_frame432_box0_r.png,ID191
2287,4212,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file19_frame433_box0_r.png,ID191
2288,4213,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file19_frame434_box0_r.png,ID191
2289,4214,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file19_frame436_box0_r.png,ID191
2290,4215,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file19_frame437_box1_r.png,ID191
2291,4216,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file19_frame438_box0_r.png,ID191
2292,4217,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file19_frame439_box0_r.png,ID191
2293,4218,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file19_frame440_box0_r.png,ID191
2294,4219,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file19_frame441_box0_r.png,ID191
2295,4220,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file19_frame442_box0_r.png,ID191
2296,4221,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file19_frame443_box0_r.png,ID191
2297,4222,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file19_frame444_box0_r.png,ID191
2298,4223,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file19_frame445_box0_r.png,ID191
2299,4224,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file26_frame852_box2_r.png,ID192
2300,4225,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file26_frame853_box2_r.png,ID192
2301,4226,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file28_frame202_box0_r.png,ID193
2302,4227,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file28_frame203_box0_r.png,ID193
2303,4228,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file28_frame204_box0_r.png,ID193
2304,4229,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file28_frame205_box0_r.png,ID193
2305,4230,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file28_frame206_box0_r.png,ID193
2306,4231,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file28_frame207_box0_r.png,ID193
2307,4232,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file28_frame208_box0_r.png,ID193
2308,4233,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file28_frame209_box1_r.png,ID193
2309,4234,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file28_frame210_box1_r.png,ID193
2310,4235,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file28_frame211_box1_r.png,ID193
2311,4236,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file28_frame213_box0_r.png,ID193
2312,4237,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file28_frame214_box0_r.png,ID193
2313,4238,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file28_frame215_box0_r.png,ID193
2314,4239,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file28_frame216_box1_r.png,ID193
2315,4240,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame96_box0_r.png,ID194
2316,4241,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame97_box0_r.png,ID194
2317,4242,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame98_box0_r.png,ID194
2318,4243,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame99_box0_r.png,ID194
2319,4244,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame100_box0_r.png,ID194
2320,4245,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame101_box0_r.png,ID194
2321,4246,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame102_box0_r.png,ID194
2322,4247,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame103_box0_r.png,ID194
2323,4248,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame104_box0_r.png,ID194
2324,4249,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame105_box0_r.png,ID194
2325,4250,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame106_box0_r.png,ID194
2326,4251,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame107_box0_r.png,ID194
2327,4252,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame108_box2_r.png,ID194
2328,4253,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame455_box0_r.png,ID195
2329,4254,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame456_box0_r.png,ID195
2330,4255,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame457_box0_r.png,ID195
2331,4256,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame458_box0_r.png,ID195
2332,4257,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame459_box0_r.png,ID195
2333,4258,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame460_box0_r.png,ID195
2334,4259,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame461_box0_r.png,ID195
2335,4260,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame462_box0_r.png,ID195
2336,4261,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame463_box0_r.png,ID195
2337,4262,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame464_box0_r.png,ID195
2338,4263,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame465_box0_r.png,ID195
2339,4264,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame466_box0_r.png,ID195
2340,4265,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame467_box0_r.png,ID195
2341,4266,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame468_box0_r.png,ID195
2342,4267,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file29_frame469_box0_r.png,ID195
2343,4268,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame65_box0_r.png,ID196
2344,4269,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame66_box0_r.png,ID196
2345,4270,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame67_box0_r.png,ID196
2346,4271,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame68_box0_r.png,ID196
2347,4272,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame69_box0_r.png,ID196
2348,4273,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame70_box0_r.png,ID196
2349,4274,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame71_box0_r.png,ID196
2350,4275,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame72_box0_r.png,ID196
2351,4276,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame73_box0_r.png,ID196
2352,4277,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame74_box0_r.png,ID196
2353,4278,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame75_box0_r.png,ID196
2354,4279,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame76_box0_r.png,ID196
2355,4280,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame77_box0_r.png,ID196
2356,4281,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame78_box0_r.png,ID196
2357,4282,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame79_box0_r.png,ID196
2358,4283,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame651_box0_r.png,ID197
2359,4284,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame652_box0_r.png,ID197
2360,4285,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame653_box0_r.png,ID197
2361,4286,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame654_box0_r.png,ID197
2362,4287,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame655_box0_r.png,ID197
2363,4288,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame656_box0_r.png,ID197
2364,4289,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame657_box0_r.png,ID197
2365,4290,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame658_box0_r.png,ID197
2366,4291,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame659_box0_r.png,ID197
2367,4292,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame660_box0_r.png,ID197
2368,4293,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file30_frame661_box0_r.png,ID197
2369,4294,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file37_frame704_box0_r.png,ID198
2370,4295,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file37_frame705_box1_r.png,ID198
2371,4296,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file37_frame706_box2_r.png,ID198
2372,4297,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file37_frame707_box2_r.png,ID198
2373,4298,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file37_frame708_box2_r.png,ID198
2374,4299,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file37_frame709_box2_r.png,ID198
2375,4300,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file37_frame710_box2_r.png,ID198
2376,4301,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file37_frame711_box1_r.png,ID198
2377,4302,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file37_frame712_box1_r.png,ID198
2378,4303,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file37_frame713_box1_r.png,ID198
2379,4304,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file37_frame714_box1_r.png,ID198
2380,4305,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file37_frame715_box1_r.png,ID198
2381,4306,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file37_frame716_box1_r.png,ID198
2382,4307,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file38_frame332_box1_r.png,ID199
2383,4308,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file38_frame333_box0_r.png,ID199
2384,4309,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file38_frame334_box0_r.png,ID199
2385,4310,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file38_frame335_box0_r.png,ID199
2386,4311,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file38_frame336_box0_r.png,ID199
2387,4312,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file38_frame337_box0_r.png,ID199
2388,4313,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file38_frame338_box0_r.png,ID199
2389,4314,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file38_frame339_box0_r.png,ID199
2390,4315,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file38_frame340_box0_r.png,ID199
2391,4316,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file38_frame341_box0_r.png,ID199
2392,4317,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file38_frame342_box0_r.png,ID199
2393,4318,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file38_frame343_box0_r.png,ID199
2394,4319,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file38_frame344_box0_r.png,ID199
2395,4320,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file38_frame345_box0_r.png,ID199
2396,4321,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file38_frame346_box0_r.png,ID199
2397,4322,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file40_frame570_box3_r.png,ID200
2398,4323,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file40_frame571_box3_r.png,ID200
2399,4324,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file40_frame572_box1_r.png,ID200
2400,4325,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file40_frame573_box0_r.png,ID200
2401,4326,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file40_frame574_box0_r.png,ID200
2402,4327,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file40_frame575_box0_r.png,ID200
2403,4328,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file40_frame576_box0_r.png,ID200
2404,4329,Insecta,Ephemeroptera,Heptageniidae,11052022_T4_20025419_file40_frame577_box0_r.png,ID200
