id,annotation_id,class,order,family,image,ind_id,0,1,2,3,4
3630,5555,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame35_box0_r.png,ID127,train,train,test,train,train
3631,5556,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame36_box0_r.png,ID127,train,train,test,train,train
3632,5557,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame37_box0_r.png,ID127,train,train,test,train,train
3633,5558,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame38_box0_r.png,ID127,train,train,test,train,train
3634,5559,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame39_box0_r.png,ID127,train,train,test,train,train
3635,5560,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame40_box0_r.png,ID127,train,train,test,train,train
3636,5561,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame41_box0_r.png,ID127,train,train,test,train,train
3637,5562,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame42_box0_r.png,ID127,train,train,test,train,train
3638,5563,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame43_box0_r.png,ID127,train,train,test,train,train
3639,5564,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame44_box0_r.png,ID127,train,train,test,train,train
3640,5565,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame45_box0_r.png,ID127,train,train,test,train,train
3641,5566,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame46_box0_r.png,ID127,train,train,test,train,train
3642,5567,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame47_box0_r.png,ID127,train,train,test,train,train
3643,5568,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame48_box0_r.png,ID127,train,train,test,train,train
3644,5569,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame49_box0_r.png,ID127,train,train,test,train,train
3645,5570,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame718_box0_r.png,ID128,test,val,train,train,train
3646,5571,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame719_box0_r.png,ID128,test,val,train,train,train
3647,5572,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame720_box0_r.png,ID128,test,val,train,train,train
3648,5573,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame721_box0_r.png,ID128,test,val,train,train,train
3649,5574,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame722_box0_r.png,ID128,test,val,train,train,train
3650,5575,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame723_box0_r.png,ID128,test,val,train,train,train
3651,5576,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame724_box0_r.png,ID128,test,val,train,train,train
3652,5577,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame725_box0_r.png,ID128,test,val,train,train,train
3653,5578,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame726_box0_r.png,ID128,test,val,train,train,train
3654,5579,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame727_box0_r.png,ID128,test,val,train,train,train
3655,5580,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame728_box0_r.png,ID128,test,val,train,train,train
3656,5581,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame730_box0_r.png,ID128,test,val,train,train,train
3657,5582,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame731_box0_r.png,ID128,test,val,train,train,train
3658,5583,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame732_box0_r.png,ID128,test,val,train,train,train
3659,5584,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame733_box0_r.png,ID128,test,val,train,train,train
3660,5585,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame734_box0_r.png,ID128,test,val,train,train,train
3661,5586,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame735_box0_r.png,ID128,test,val,train,train,train
3662,5587,Insecta,Plecoptera,Capniidae,11052022_T6_20025419_file54_frame736_box0_r.png,ID128,test,val,train,train,train
3663,5588,Insecta,Plecoptera,Capniidae,11052022_T7_20025419_file06_frame615_box0_r.png,ID129,train,train,train,test,train
3664,5589,Insecta,Plecoptera,Capniidae,11052022_T7_20025419_file06_frame616_box0_r.png,ID129,train,train,train,test,train
3665,5590,Insecta,Plecoptera,Capniidae,11052022_T7_20025419_file06_frame617_box0_r.png,ID129,train,train,train,test,train
3666,5591,Insecta,Plecoptera,Capniidae,11052022_T7_20025419_file06_frame618_box0_r.png,ID129,train,train,train,test,train
3667,5592,Insecta,Plecoptera,Capniidae,11052022_T7_20025419_file06_frame620_box0_r.png,ID129,train,train,train,test,train
3668,5593,Insecta,Plecoptera,Capniidae,11052022_T7_20025419_file06_frame621_box0_r.png,ID129,train,train,train,test,train
3669,5594,Insecta,Plecoptera,Capniidae,11052022_T7_20025419_file06_frame622_box0_r.png,ID129,train,train,train,test,train
3670,5595,Insecta,Plecoptera,Capniidae,11052022_T7_20025419_file06_frame623_box0_r.png,ID129,train,train,train,test,train
3671,5596,Insecta,Plecoptera,Capniidae,11052022_T7_20025419_file06_frame624_box0_r.png,ID129,train,train,train,test,train
3672,5597,Insecta,Plecoptera,Capniidae,11052022_T7_20025419_file06_frame625_box0_r.png,ID129,train,train,train,test,train
3673,5598,Insecta,Plecoptera,Capniidae,11052022_T7_20025419_file06_frame626_box0_r.png,ID129,train,train,train,test,train
3674,5599,Insecta,Plecoptera,Capniidae,11052022_T7_20025419_file06_frame627_box0_r.png,ID129,train,train,train,test,train
3675,5600,Insecta,Plecoptera,Capniidae,11052022_T7_20025419_file06_frame628_box0_r.png,ID129,train,train,train,test,train
3676,5601,Insecta,Plecoptera,Capniidae,11052022_T7_20025419_file06_frame629_box0_r.png,ID129,train,train,train,test,train
3677,5602,Insecta,Plecoptera,Capniidae,11052022_T7_20025419_file06_frame630_box0_r.png,ID129,train,train,train,test,train
3678,5603,Insecta,Plecoptera,Capniidae,11052022_T7_20025419_file06_frame631_box0_r.png,ID129,train,train,train,test,train
3679,5604,Insecta,Plecoptera,Capniidae,11052022_T7_20025419_file06_frame632_box0_r.png,ID129,train,train,train,test,train
3680,5605,Insecta,Plecoptera,Capniidae,11052022_T7_20025419_file06_frame633_box0_r.png,ID129,train,train,train,test,train
3681,5606,Insecta,Plecoptera,Capniidae,11052022_T7_20025419_file06_frame634_box0_r.png,ID129,train,train,train,test,train
3682,5607,Insecta,Plecoptera,Capniidae,11052022_T7_20025419_file06_frame635_box0_r.png,ID129,train,train,train,test,train
3683,5608,Insecta,Plecoptera,Capniidae,11052022_T7_20025419_file06_frame636_box0_r.png,ID129,train,train,train,test,train
1,1926,Insecta,Diptera,Diptera,11052022_T1_20025419_file2_frame154_box0_r.png,ID130,train,test,val,train,train
2,1927,Insecta,Diptera,Diptera,11052022_T1_20025419_file2_frame155_box0_r.png,ID130,train,test,val,train,train
3,1928,Insecta,Diptera,Diptera,11052022_T1_20025419_file2_frame158_box0_r.png,ID130,train,test,val,train,train
4,1929,Insecta,Diptera,Diptera,11052022_T1_20025419_file2_frame159_box0_r.png,ID130,train,test,val,train,train
5,1930,Insecta,Diptera,Diptera,11052022_T1_20025419_file2_frame160_box0_r.png,ID130,train,test,val,train,train
6,1931,Insecta,Diptera,Diptera,11052022_T1_20025419_file53_frame714_box0_r.png,ID131,train,train,train,test,train
7,1932,Insecta,Diptera,Diptera,11052022_T1_20025419_file53_frame715_box0_r.png,ID131,train,train,train,test,train
8,1933,Insecta,Diptera,Diptera,11052022_T1_20025419_file53_frame716_box0_r.png,ID131,train,train,train,test,train
9,1934,Insecta,Diptera,Diptera,11052022_T1_20025419_file53_frame717_box0_r.png,ID131,train,train,train,test,train
10,1935,Insecta,Diptera,Diptera,11052022_T1_20025419_file59_frame470_box0_r.png,ID132,train,train,val,test,val
11,1936,Insecta,Diptera,Diptera,11052022_T1_20025419_file59_frame471_box0_r.png,ID132,train,train,val,test,val
12,1937,Insecta,Diptera,Diptera,11052022_T1_20025419_file59_frame474_box0_r.png,ID132,train,train,val,test,val
13,1938,Insecta,Diptera,Diptera,11052022_T1_20025419_file59_frame475_box0_r.png,ID132,train,train,val,test,val
14,1939,Insecta,Diptera,Diptera,11052022_T1_20025419_file59_frame476_box0_r.png,ID132,train,train,val,test,val
15,1940,Insecta,Diptera,Diptera,11052022_T1_20025419_file59_frame477_box0_r.png,ID132,train,train,val,test,val
16,1941,Insecta,Diptera,Diptera,11052022_T1_20025419_file63_frame933_box0_r.png,ID133,train,train,train,train,test
17,1942,Insecta,Diptera,Diptera,11052022_T1_20025419_file63_frame934_box0_r.png,ID133,train,train,train,train,test
18,1943,Insecta,Diptera,Diptera,11052022_T1_20025419_file63_frame935_box0_r.png,ID133,train,train,train,train,test
19,1944,Insecta,Diptera,Diptera,11052022_T1_20025419_file63_frame936_box0_r.png,ID133,train,train,train,train,test
20,1945,Insecta,Diptera,Diptera,11052022_T1_20025419_file63_frame937_box0_r.png,ID133,train,train,train,train,test
21,1946,Insecta,Diptera,Diptera,11052022_T1_20025419_file63_frame938_box0_r.png,ID133,train,train,train,train,test
22,1947,Insecta,Diptera,Diptera,11052022_T1_20025419_file63_frame939_box0_r.png,ID133,train,train,train,train,test
23,1948,Insecta,Diptera,Diptera,11052022_T1_20025419_file63_frame940_box0_r.png,ID133,train,train,train,train,test
24,1949,Insecta,Diptera,Diptera,11052022_T1_20025419_file63_frame941_box0_r.png,ID133,train,train,train,train,test
25,1950,Insecta,Diptera,Diptera,11052022_T1_20025419_file63_frame942_box0_r.png,ID133,train,train,train,train,test
26,1951,Insecta,Diptera,Diptera,11052022_T1_20025419_file81_frame389_box0_r.png,ID134,val,test,train,train,train
27,1952,Insecta,Diptera,Diptera,11052022_T1_20025419_file81_frame390_box0_r.png,ID134,val,test,train,train,train
28,1953,Insecta,Diptera,Diptera,11052022_T1_20025419_file81_frame391_box0_r.png,ID134,val,test,train,train,train
29,1954,Insecta,Diptera,Diptera,11052022_T1_20025419_file81_frame392_box0_r.png,ID134,val,test,train,train,train
30,1955,Insecta,Diptera,Diptera,11052022_T1_20025419_file81_frame393_box0_r.png,ID134,val,test,train,train,train
31,1956,Insecta,Diptera,Diptera,11052022_T1_20025419_file84_frame505_box0_r.png,ID135,train,test,train,val,val
32,1957,Insecta,Diptera,Diptera,11052022_T1_20025419_file84_frame507_box0_r.png,ID135,train,test,train,val,val
33,1958,Insecta,Diptera,Diptera,11052022_T1_20025419_file84_frame508_box0_r.png,ID135,train,test,train,val,val
34,1959,Insecta,Diptera,Diptera,11052022_T1_20025419_file84_frame509_box0_r.png,ID135,train,test,train,val,val
35,1960,Insecta,Diptera,Diptera,11052022_T1_20025419_file84_frame512_box0_r.png,ID135,train,test,train,val,val
36,1961,Insecta,Diptera,Diptera,11052022_T1_20025419_file84_frame513_box0_r.png,ID135,train,test,train,val,val
37,1962,Insecta,Diptera,Diptera,11052022_T1_20025419_file84_frame514_box0_r.png,ID135,train,test,train,val,val
38,1963,Insecta,Diptera,Diptera,11052022_T1_20025419_file84_frame515_box0_r.png,ID135,train,test,train,val,val
39,1964,Insecta,Diptera,Diptera,11052022_T1_20025419_file84_frame516_box0_r.png,ID135,train,test,train,val,val
40,1965,Insecta,Diptera,Diptera,11052022_T2_20025419_file05_frame688_box0_r.png,ID136,val,train,test,train,train
41,1966,Insecta,Diptera,Diptera,11052022_T2_20025419_file05_frame689_box0_r.png,ID136,val,train,test,train,train
42,1967,Insecta,Diptera,Diptera,11052022_T2_20025419_file05_frame690_box0_r.png,ID136,val,train,test,train,train
43,1968,Insecta,Diptera,Diptera,11052022_T2_20025419_file11_frame946_box0_r.png,ID137,train,train,test,train,train
44,1969,Insecta,Diptera,Diptera,11052022_T2_20025419_file11_frame947_box0_r.png,ID137,train,train,test,train,train
45,1970,Insecta,Diptera,Diptera,11052022_T2_20025419_file11_frame950_box0_r.png,ID137,train,train,test,train,train
46,1971,Insecta,Diptera,Diptera,11052022_T2_20025419_file11_frame951_box0_r.png,ID137,train,train,test,train,train
47,1972,Insecta,Diptera,Diptera,11052022_T2_20025419_file11_frame952_box0_r.png,ID137,train,train,test,train,train
48,1973,Insecta,Diptera,Diptera,11052022_T2_20025419_file11_frame953_box0_r.png,ID137,train,train,test,train,train
49,1974,Insecta,Diptera,Diptera,11052022_T2_20025419_file11_frame954_box0_r.png,ID137,train,train,test,train,train
50,1975,Insecta,Diptera,Diptera,11052022_T2_20025419_file11_frame955_box0_r.png,ID137,train,train,test,train,train
51,1976,Insecta,Diptera,Diptera,11052022_T2_20025419_file19_frame659_box1_r.png,ID138,train,train,test,train,train
52,1977,Insecta,Diptera,Diptera,11052022_T2_20025419_file19_frame660_box1_r.png,ID138,train,train,test,train,train
53,1978,Insecta,Diptera,Diptera,11052022_T2_20025419_file19_frame667_box0_r.png,ID138,train,train,test,train,train
54,1979,Insecta,Diptera,Diptera,11052022_T2_20025419_file19_frame672_box0_r.png,ID138,train,train,test,train,train
55,1980,Insecta,Diptera,Diptera,11052022_T2_20025419_file19_frame675_box0_r.png,ID138,train,train,test,train,train
56,1981,Insecta,Diptera,Diptera,11052022_T2_20025419_file19_frame676_box0_r.png,ID138,train,train,test,train,train
57,1982,Insecta,Diptera,Diptera,11052022_T2_20025419_file24_frame132_box3_r.png,ID139,train,train,test,train,train
58,1983,Insecta,Diptera,Diptera,11052022_T2_20025419_file24_frame133_box4_r.png,ID139,train,train,test,train,train
59,1984,Insecta,Diptera,Diptera,11052022_T2_20025419_file24_frame134_box5_r.png,ID139,train,train,test,train,train
60,1985,Insecta,Diptera,Diptera,11052022_T2_20025419_file24_frame137_box6_r.png,ID139,train,train,test,train,train
61,1986,Insecta,Diptera,Diptera,11052022_T2_20025419_file24_frame138_box7_r.png,ID139,train,train,test,train,train
62,1987,Insecta,Diptera,Diptera,11052022_T2_20025419_file24_frame139_box10_r.png,ID139,train,train,test,train,train
63,1988,Insecta,Diptera,Diptera,11052022_T2_20025419_file24_frame140_box9_r.png,ID139,train,train,test,train,train
64,1989,Insecta,Diptera,Diptera,11052022_T2_20025419_file24_frame141_box10_r.png,ID139,train,train,test,train,train
65,1990,Insecta,Diptera,Diptera,11052022_T2_20025419_file24_frame142_box10_r.png,ID139,train,train,test,train,train
66,1991,Insecta,Diptera,Diptera,11052022_T2_20025419_file24_frame144_box9_r.png,ID139,train,train,test,train,train
67,1992,Insecta,Diptera,Diptera,11052022_T2_20025419_file24_frame145_box12_r.png,ID139,train,train,test,train,train
68,1993,Insecta,Diptera,Diptera,11052022_T2_20025419_file24_frame146_box10_r.png,ID139,train,train,test,train,train
69,1994,Insecta,Diptera,Diptera,11052022_T2_20025419_file35_frame290_box0_r.png,ID140,train,train,train,train,test
70,1995,Insecta,Diptera,Diptera,11052022_T2_20025419_file35_frame291_box0_r.png,ID140,train,train,train,train,test
71,1996,Insecta,Diptera,Diptera,11052022_T2_20025419_file35_frame294_box0_r.png,ID140,train,train,train,train,test
72,1997,Insecta,Diptera,Diptera,11052022_T2_20025419_file35_frame295_box0_r.png,ID140,train,train,train,train,test
73,1998,Insecta,Diptera,Diptera,11052022_T3_20025419_file00_frame277_box0_r.png,ID141,train,train,train,test,val
74,1999,Insecta,Diptera,Diptera,11052022_T3_20025419_file00_frame278_box0_r.png,ID141,train,train,train,test,val
75,2000,Insecta,Diptera,Diptera,11052022_T3_20025419_file00_frame279_box0_r.png,ID141,train,train,train,test,val
76,2001,Insecta,Diptera,Diptera,11052022_T3_20025419_file00_frame280_box0_r.png,ID141,train,train,train,test,val
77,2002,Insecta,Diptera,Diptera,11052022_T3_20025419_file00_frame281_box0_r.png,ID141,train,train,train,test,val
78,2003,Insecta,Diptera,Diptera,11052022_T3_20025419_file00_frame282_box0_r.png,ID141,train,train,train,test,val
79,2004,Insecta,Diptera,Diptera,11052022_T3_20025419_file00_frame283_box0_r.png,ID141,train,train,train,test,val
80,2005,Insecta,Diptera,Diptera,11052022_T3_20025419_file01_frame543_box0_r.png,ID142,train,train,test,train,train
81,2006,Insecta,Diptera,Diptera,11052022_T3_20025419_file01_frame544_box0_r.png,ID142,train,train,test,train,train
82,2007,Insecta,Diptera,Diptera,11052022_T3_20025419_file15_frame136_box0_r.png,ID143,val,train,test,val,train
83,2008,Insecta,Diptera,Diptera,11052022_T3_20025419_file23_frame240_box0_r.png,ID144,val,test,train,train,train
84,2009,Insecta,Diptera,Diptera,11052022_T3_20025419_file23_frame241_box0_r.png,ID144,val,test,train,train,train
85,2010,Insecta,Diptera,Diptera,11052022_T3_20025419_file23_frame497_box0_r.png,ID145,train,train,train,test,train
86,2011,Insecta,Diptera,Diptera,11052022_T3_20025419_file23_frame498_box0_r.png,ID145,train,train,train,test,train
87,2012,Insecta,Diptera,Diptera,11052022_T3_20025419_file23_frame499_box0_r.png,ID145,train,train,train,test,train
88,2013,Insecta,Diptera,Diptera,11052022_T3_20025419_file23_frame500_box0_r.png,ID145,train,train,train,test,train
89,2014,Insecta,Diptera,Diptera,11052022_T3_20025419_file23_frame504_box0_r.png,ID145,train,train,train,test,train
90,2015,Insecta,Diptera,Diptera,11052022_T3_20025419_file23_frame505_box0_r.png,ID145,train,train,train,test,train
91,2016,Insecta,Diptera,Diptera,11052022_T3_20025419_file23_frame506_box0_r.png,ID145,train,train,train,test,train
92,2017,Insecta,Diptera,Diptera,11052022_T3_20025419_file23_frame507_box0_r.png,ID145,train,train,train,test,train
93,2018,Insecta,Diptera,Diptera,11052022_T3_20025419_file23_frame508_box0_r.png,ID145,train,train,train,test,train
94,2019,Insecta,Diptera,Diptera,11052022_T3_20025419_file23_frame509_box0_r.png,ID145,train,train,train,test,train
95,2020,Insecta,Diptera,Diptera,11052022_T3_20025419_file23_frame510_box0_r.png,ID145,train,train,train,test,train
96,2021,Insecta,Diptera,Diptera,11052022_T3_20025419_file30_frame698_box0_r.png,ID146,train,test,train,val,train
97,2022,Insecta,Diptera,Diptera,11052022_T3_20025419_file30_frame699_box1_r.png,ID146,train,test,train,val,train
98,2023,Insecta,Diptera,Diptera,11052022_T3_20025419_file30_frame700_box1_r.png,ID146,train,test,train,val,train
99,2024,Insecta,Diptera,Diptera,11052022_T3_20025419_file30_frame701_box1_r.png,ID146,train,test,train,val,train
100,2025,Insecta,Diptera,Diptera,11052022_T3_20025419_file30_frame702_box1_r.png,ID146,train,test,train,val,train
101,2026,Insecta,Diptera,Diptera,11052022_T3_20025419_file30_frame703_box1_r.png,ID146,train,test,train,val,train
102,2027,Insecta,Diptera,Diptera,11052022_T3_20025419_file30_frame707_box0_r.png,ID146,train,test,train,val,train
103,2028,Insecta,Diptera,Diptera,11052022_T3_20025419_file30_frame708_box0_r.png,ID146,train,test,train,val,train
104,2029,Insecta,Diptera,Diptera,11052022_T3_20025419_file30_frame709_box0_r.png,ID146,train,test,train,val,train
105,2030,Insecta,Diptera,Diptera,11052022_T3_20025419_file30_frame710_box0_r.png,ID146,train,test,train,val,train
106,2031,Insecta,Diptera,Diptera,11052022_T4_20025419_file29_frame28_box0_r.png,ID147,train,train,train,test,train
107,2032,Insecta,Diptera,Diptera,11052022_T4_20025419_file29_frame33_box0_r.png,ID147,train,train,train,test,train
108,2033,Insecta,Diptera,Diptera,11052022_T4_20025419_file29_frame34_box0_r.png,ID147,train,train,train,test,train
109,2034,Insecta,Diptera,Diptera,11052022_T4_20025419_file29_frame41_box0_r.png,ID147,train,train,train,test,train
110,2035,Insecta,Diptera,Diptera,11052022_T4_20025419_file29_frame42_box0_r.png,ID147,train,train,train,test,train
111,2036,Insecta,Diptera,Diptera,11052022_T4_20025419_file29_frame43_box0_r.png,ID147,train,train,train,test,train
112,2037,Insecta,Diptera,Diptera,11052022_T4_20025419_file42_frame758_box2_r.png,ID148,train,train,val,train,test
114,2039,Insecta,Diptera,Diptera,11052022_T5_20025419_file02_frame350_box0_r.png,ID149,train,test,val,train,train
115,2040,Insecta,Diptera,Diptera,11052022_T5_20025419_file02_frame351_box0_r.png,ID149,train,test,val,train,train
116,2041,Insecta,Diptera,Diptera,11052022_T5_20025419_file02_frame352_box0_r.png,ID149,train,test,val,train,train
117,2042,Insecta,Diptera,Diptera,11052022_T5_20025419_file02_frame353_box0_r.png,ID149,train,test,val,train,train
118,2043,Insecta,Diptera,Diptera,11052022_T5_20025419_file02_frame354_box0_r.png,ID149,train,test,val,train,train
119,2044,Insecta,Diptera,Diptera,11052022_T5_20025419_file02_frame355_box0_r.png,ID149,train,test,val,train,train
120,2045,Insecta,Diptera,Diptera,11052022_T5_20025419_file02_frame356_box0_r.png,ID149,train,test,val,train,train
121,2046,Insecta,Diptera,Diptera,11052022_T5_20025419_file02_frame357_box0_r.png,ID149,train,test,val,train,train
122,2047,Insecta,Diptera,Diptera,11052022_T5_20025419_file02_frame358_box0_r.png,ID149,train,test,val,train,train
123,2048,Insecta,Diptera,Diptera,11052022_T5_20025419_file02_frame359_box0_r.png,ID149,train,test,val,train,train
124,2049,Insecta,Diptera,Diptera,11052022_T5_20025419_file02_frame360_box0_r.png,ID149,train,test,val,train,train
125,2050,Insecta,Diptera,Diptera,11052022_T5_20025419_file02_frame361_box0_r.png,ID149,train,test,val,train,train
126,2051,Insecta,Diptera,Diptera,11052022_T5_20025419_file02_frame362_box0_r.png,ID149,train,test,val,train,train
127,2052,Insecta,Diptera,Diptera,11052022_T5_20025419_file02_frame363_box0_r.png,ID149,train,test,val,train,train
128,2053,Insecta,Diptera,Diptera,11052022_T5_20025419_file02_frame364_box0_r.png,ID149,train,test,val,train,train
129,2054,Insecta,Diptera,Diptera,11052022_T5_20025419_file34_frame758_box2_r.png,ID150,train,train,train,test,train
130,2055,Insecta,Diptera,Diptera,11052022_T5_20025419_file34_frame759_box1_r.png,ID150,train,train,train,test,train
131,2056,Insecta,Diptera,Diptera,11052022_T5_20025419_file34_frame760_box1_r.png,ID150,train,train,train,test,train
132,2057,Insecta,Diptera,Diptera,11052022_T5_20025419_file34_frame761_box1_r.png,ID150,train,train,train,test,train
133,2058,Insecta,Diptera,Diptera,11052022_T5_20025419_file34_frame762_box0_r.png,ID150,train,train,train,test,train
134,2059,Insecta,Diptera,Diptera,11052022_T5_20025419_file34_frame763_box0_r.png,ID150,train,train,train,test,train
135,2060,Insecta,Diptera,Diptera,11052022_T5_20025419_file34_frame765_box1_r.png,ID150,train,train,train,test,train
136,2061,Insecta,Diptera,Diptera,11052022_T5_20025419_file34_frame766_box1_r.png,ID150,train,train,train,test,train
137,2062,Insecta,Diptera,Diptera,11052022_T5_20025419_file34_frame767_box1_r.png,ID150,train,train,train,test,train
138,2063,Insecta,Diptera,Diptera,11052022_T5_20025419_file34_frame768_box1_r.png,ID150,train,train,train,test,train
139,2064,Insecta,Diptera,Diptera,11052022_T5_20025419_file34_frame769_box1_r.png,ID150,train,train,train,test,train
140,2065,Insecta,Diptera,Diptera,11052022_T5_20025419_file34_frame770_box1_r.png,ID150,train,train,train,test,train
141,2066,Insecta,Diptera,Diptera,11052022_T5_20025419_file34_frame771_box0_r.png,ID150,train,train,train,test,train
142,2067,Insecta,Diptera,Diptera,11052022_T5_20025419_file36_frame180_box0_r.png,ID151,test,val,train,train,train
143,2068,Insecta,Diptera,Diptera,11052022_T5_20025419_file36_frame181_box0_r.png,ID151,test,val,train,train,train
144,2069,Insecta,Diptera,Diptera,11052022_T5_20025419_file36_frame182_box0_r.png,ID151,test,val,train,train,train
145,2070,Insecta,Diptera,Diptera,11052022_T5_20025419_file41_frame832_box0_r.png,ID152,train,val,test,train,train
146,2071,Insecta,Diptera,Diptera,11052022_T5_20025419_file41_frame833_box0_r.png,ID152,train,val,test,train,train
147,2072,Insecta,Diptera,Diptera,11052022_T5_20025419_file41_frame834_box0_r.png,ID152,train,val,test,train,train
148,2073,Insecta,Diptera,Diptera,11052022_T5_20025419_file49_frame974_box0_r.png,ID153,train,train,train,test,train
149,2074,Insecta,Diptera,Diptera,11052022_T5_20025419_file49_frame975_box0_r.png,ID153,train,train,train,test,train
150,2075,Insecta,Diptera,Diptera,11052022_T5_20025419_file49_frame976_box0_r.png,ID153,train,train,train,test,train
151,2076,Insecta,Diptera,Diptera,11052022_T5_20025419_file49_frame977_box0_r.png,ID153,train,train,train,test,train
152,2077,Insecta,Diptera,Diptera,11052022_T5_20025419_file49_frame978_box0_r.png,ID153,train,train,train,test,train
153,2078,Insecta,Diptera,Diptera,11052022_T5_20025419_file49_frame979_box0_r.png,ID153,train,train,train,test,train
154,2079,Insecta,Diptera,Diptera,11052022_T5_20025419_file49_frame980_box0_r.png,ID153,train,train,train,test,train
155,2080,Insecta,Diptera,Diptera,11052022_T5_20025419_file49_frame981_box0_r.png,ID153,train,train,train,test,train
156,2081,Insecta,Diptera,Diptera,11052022_T5_20025419_file49_frame982_box0_r.png,ID153,train,train,train,test,train
157,2082,Insecta,Diptera,Diptera,11052022_T5_20025419_file49_frame983_box0_r.png,ID153,train,train,train,test,train
158,2083,Insecta,Diptera,Diptera,11052022_T5_20025419_file49_frame984_box0_r.png,ID153,train,train,train,test,train
159,2084,Insecta,Diptera,Diptera,11052022_T5_20025419_file49_frame985_box0_r.png,ID153,train,train,train,test,train
160,2085,Insecta,Diptera,Diptera,11052022_T5_20025419_file51_frame118_box0_r.png,ID154,val,train,test,val,train
161,2086,Insecta,Diptera,Diptera,11052022_T5_20025419_file51_frame119_box0_r.png,ID154,val,train,test,val,train
162,2087,Insecta,Diptera,Diptera,11052022_T5_20025419_file51_frame120_box0_r.png,ID154,val,train,test,val,train
163,2088,Insecta,Diptera,Diptera,11052022_T5_20025419_file51_frame121_box0_r.png,ID154,val,train,test,val,train
164,2089,Insecta,Diptera,Diptera,11052022_T5_20025419_file51_frame122_box0_r.png,ID154,val,train,test,val,train
165,2090,Insecta,Diptera,Diptera,11052022_T5_20025419_file51_frame123_box0_r.png,ID154,val,train,test,val,train
166,2091,Insecta,Diptera,Diptera,11052022_T5_20025419_file51_frame124_box0_r.png,ID154,val,train,test,val,train
167,2092,Insecta,Diptera,Diptera,11052022_T5_20025419_file51_frame125_box0_r.png,ID154,val,train,test,val,train
168,2093,Insecta,Diptera,Diptera,11052022_T5_20025419_file51_frame126_box0_r.png,ID154,val,train,test,val,train
169,2094,Insecta,Diptera,Diptera,11052022_T5_20025419_file51_frame127_box0_r.png,ID154,val,train,test,val,train
170,2095,Insecta,Diptera,Diptera,11052022_T5_20025419_file51_frame128_box0_r.png,ID154,val,train,test,val,train
171,2096,Insecta,Diptera,Diptera,11052022_T5_20025419_file51_frame129_box0_r.png,ID154,val,train,test,val,train
172,2097,Insecta,Diptera,Diptera,11052022_T5_20025419_file51_frame130_box0_r.png,ID154,val,train,test,val,train
173,2098,Insecta,Diptera,Diptera,11052022_T5_20025419_file51_frame131_box0_r.png,ID154,val,train,test,val,train
174,2099,Insecta,Diptera,Diptera,11052022_T5_20025419_file51_frame132_box0_r.png,ID154,val,train,test,val,train
175,2100,Insecta,Diptera,Diptera,11052022_T5_20025419_file51_frame133_box0_r.png,ID154,val,train,test,val,train
176,2101,Insecta,Diptera,Diptera,11052022_T6_20025419_file03_frame753_box0_r.png,ID155,train,train,test,val,train
177,2102,Insecta,Diptera,Diptera,11052022_T6_20025419_file03_frame754_box0_r.png,ID155,train,train,test,val,train
178,2103,Insecta,Diptera,Diptera,11052022_T6_20025419_file03_frame962_box0_r.png,ID156,train,val,train,test,val
179,2104,Insecta,Diptera,Diptera,11052022_T6_20025419_file03_frame963_box0_r.png,ID156,train,val,train,test,val
180,2105,Insecta,Diptera,Diptera,11052022_T6_20025419_file03_frame964_box0_r.png,ID156,train,val,train,test,val
